Keyword,Service Url,Reviewer Name,Country,Review Rating,Review Description
data python,/betty_aya/do-statistical-data-analysis-in-spss-sas-minitab-r-python-and-excel?context_referrer=search_gigs&source=top-bar&ref_ctx_id=396c23f24efc553d7f43e6b5916d20f5&pckg_id=1&pos=2&context_type=auto&funnel=5d55bfba0eca0e3f038a41dd99bc996b&seller_online=true,python_doer,Sri Lanka,5,Great experience working with her!. She is very knowledgeable in statistical data analysis. I  will use it again when needing professional help.
data python,/dhyeyadesai/provide-python-script-for-csv-cleaning-data-processing-visualization?context_referrer=search_gigs&source=top-bar&ref_ctx_id=396c23f24efc553d7f43e6b5916d20f5&pckg_id=1&pos=3&context_type=auto&funnel=5d55bfba0eca0e3f038a41dd99bc996b,kushrules,United States,5,"I didn't know I hired a magician.  But, I guess I did.  The seller is absolutely incredible.  Communicates perfectly, and gets even the most complicated tasks.  Amazing is an understatement."
data python,/dhyeyadesai/provide-python-script-for-csv-cleaning-data-processing-visualization?context_referrer=search_gigs&source=top-bar&ref_ctx_id=396c23f24efc553d7f43e6b5916d20f5&pckg_id=1&pos=3&context_type=auto&funnel=5d55bfba0eca0e3f038a41dd99bc996b,deniomachado,United States,5,"Cannot recommend this guy enough! Communication was great & was constantly in contact with me providing updates. He was very accommodating & worked patiently with me to provide the exact result I was looking for. I needed CSV manipulation in a very specific manner & he went out of his way to provide great service & many revisions until I was happy. 

I will contact him next time I need a similar service"
data python,/dhyeyadesai/provide-python-script-for-csv-cleaning-data-processing-visualization?context_referrer=search_gigs&source=top-bar&ref_ctx_id=396c23f24efc553d7f43e6b5916d20f5&pckg_id=1&pos=3&context_type=auto&funnel=5d55bfba0eca0e3f038a41dd99bc996b,anthonyle865,Canada,5,"Wow. Best seller I’ve worked with on Fiverr so far. Very communicative, amazing work and fast delivery. Definitely recommend him!"
data python,/dhyeyadesai/provide-python-script-for-csv-cleaning-data-processing-visualization?context_referrer=search_gigs&source=top-bar&ref_ctx_id=396c23f24efc553d7f43e6b5916d20f5&pckg_id=1&pos=3&context_type=auto&funnel=5d55bfba0eca0e3f038a41dd99bc996b,barriedavies805,United Kingdom,5,"Incredible talent. Super hard working, focussed and very capable. Learns quickly. I cannot recommend enough about Dhyeya.

Will definitely be working with him again."
data python,/dhyeyadesai/provide-python-script-for-csv-cleaning-data-processing-visualization?context_referrer=search_gigs&source=top-bar&ref_ctx_id=396c23f24efc553d7f43e6b5916d20f5&pckg_id=1&pos=3&context_type=auto&funnel=5d55bfba0eca0e3f038a41dd99bc996b,heretherewhere,Australia,5,As always this guy is the best. Best communication and understanding of the work he does. Also generally a nice guy as well.
data python,/enliventechpro/do-machine-learning-and-data-science-in-python?context_referrer=search_gigs&source=top-bar&ref_ctx_id=396c23f24efc553d7f43e6b5916d20f5&pckg_id=1&pos=4&context_type=auto&funnel=5d55bfba0eca0e3f038a41dd99bc996b&seller_online=true,mahirajthakor,Australia,5,"Offered Great value for work,
Understanding and good person, friendly excellent communication, and completed the order much quicker than expected. Will recommend it for anyone would like for a professional job."
data python,/enliventechpro/do-machine-learning-and-data-science-in-python?context_referrer=search_gigs&source=top-bar&ref_ctx_id=396c23f24efc553d7f43e6b5916d20f5&pckg_id=1&pos=4&context_type=auto&funnel=5d55bfba0eca0e3f038a41dd99bc996b&seller_online=true,melissabenas875,United States,5,I would very much recommend this seller.  His communication is excellent and he put in extra time to resolve errors I had on my end and to add in additional details.  He worked with me to make sure the project came out exactly as I needed.  He met all timelines and the quality of work was excellent.
data python,/enliventechpro/do-machine-learning-and-data-science-in-python?context_referrer=search_gigs&source=top-bar&ref_ctx_id=396c23f24efc553d7f43e6b5916d20f5&pckg_id=1&pos=4&context_type=auto&funnel=5d55bfba0eca0e3f038a41dd99bc996b&seller_online=true,toddygwaze,United States,5,"very easy working, great communication and delivers on time. Always updates progress and goes extra miles to get job done."
data python,/enliventechpro/do-machine-learning-and-data-science-in-python?context_referrer=search_gigs&source=top-bar&ref_ctx_id=396c23f24efc553d7f43e6b5916d20f5&pckg_id=1&pos=4&context_type=auto&funnel=5d55bfba0eca0e3f038a41dd99bc996b&seller_online=true,motunrayoomotad,United Kingdom,5,excellent service
data python,/enliventechpro/do-machine-learning-and-data-science-in-python?context_referrer=search_gigs&source=top-bar&ref_ctx_id=396c23f24efc553d7f43e6b5916d20f5&pckg_id=1&pos=4&context_type=auto&funnel=5d55bfba0eca0e3f038a41dd99bc996b&seller_online=true,faayezreza,United Kingdom,5,Great service and finished before deadline
data python,/talhapythoneer/do-python-web-scraping-data-extraction-and-data-mining?context_referrer=search_gigs&source=top-bar&ref_ctx_id=396c23f24efc553d7f43e6b5916d20f5&pckg_id=1&pos=5&context_type=auto&funnel=5d55bfba0eca0e3f038a41dd99bc996b,rickhuang,Taiwan,5,"Yesterday, the commission was successfully completed, and today there is a demand for upgrades, and talhapythoneer still quickly completed the task.

Recommend him, there is nothing more to say"
data python,/talhapythoneer/do-python-web-scraping-data-extraction-and-data-mining?context_referrer=search_gigs&source=top-bar&ref_ctx_id=396c23f24efc553d7f43e6b5916d20f5&pckg_id=1&pos=5&context_type=auto&funnel=5d55bfba0eca0e3f038a41dd99bc996b,rickhuang,Taiwan,5,"talhapythoneer is smart and professional, he is more than you think
Ask him to upgrade the program when he puts forward the demand, and also make a reasonable quotation
Very comfortable working with him
Trust me"
data python,/talhapythoneer/do-python-web-scraping-data-extraction-and-data-mining?context_referrer=search_gigs&source=top-bar&ref_ctx_id=396c23f24efc553d7f43e6b5916d20f5&pckg_id=1&pos=5&context_type=auto&funnel=5d55bfba0eca0e3f038a41dd99bc996b,rickhuang,Taiwan,5,"talhapythoneer is a professional engineer
The program it makes is simple and stable
And expect more demand
I will look for him again next time
You can also trust him
I recommend"
data python,/talhapythoneer/do-python-web-scraping-data-extraction-and-data-mining?context_referrer=search_gigs&source=top-bar&ref_ctx_id=396c23f24efc553d7f43e6b5916d20f5&pckg_id=1&pos=5&context_type=auto&funnel=5d55bfba0eca0e3f038a41dd99bc996b,scozzi22,United States,5,talhapythoneer was very fast with starting and completing the project. The first draft worked right away and runs smoothly. Will definitely seek his work in the future for similar web scraping projects.
data python,/talhapythoneer/do-python-web-scraping-data-extraction-and-data-mining?context_referrer=search_gigs&source=top-bar&ref_ctx_id=396c23f24efc553d7f43e6b5916d20f5&pckg_id=1&pos=5&context_type=auto&funnel=5d55bfba0eca0e3f038a41dd99bc996b,anniechenie,Canada,5,"I loved working with him! He was very communicative, and the delivery was super fast... I never had such a smooth transaction! I will definitely be reaching back out to him for all future data scraping gigs. Thank you for your help!"
data python,/alihassan29/process-your-point-cloud-data-in-python?context_referrer=search_gigs&source=top-bar&ref_ctx_id=396c23f24efc553d7f43e6b5916d20f5&pckg_id=1&pos=6&context_type=auto&funnel=5d55bfba0eca0e3f038a41dd99bc996b&fiverr_choice=true,jisoopark688,United States,5,Always satisfied with his deliverables.
data python,/alihassan29/process-your-point-cloud-data-in-python?context_referrer=search_gigs&source=top-bar&ref_ctx_id=396c23f24efc553d7f43e6b5916d20f5&pckg_id=1&pos=6&context_type=auto&funnel=5d55bfba0eca0e3f038a41dd99bc996b&fiverr_choice=true,jisoopark688,United States,5,I am always satisfied with his work.
data python,/alihassan29/process-your-point-cloud-data-in-python?context_referrer=search_gigs&source=top-bar&ref_ctx_id=396c23f24efc553d7f43e6b5916d20f5&pckg_id=1&pos=6&context_type=auto&funnel=5d55bfba0eca0e3f038a41dd99bc996b&fiverr_choice=true,muratuckan,United States,5,amazing as always
data python,/alihassan29/process-your-point-cloud-data-in-python?context_referrer=search_gigs&source=top-bar&ref_ctx_id=396c23f24efc553d7f43e6b5916d20f5&pckg_id=1&pos=6&context_type=auto&funnel=5d55bfba0eca0e3f038a41dd99bc996b&fiverr_choice=true,muratuckan,United States,5,"Did an amazing job, will go to him again in the future."
data python,/alihassan29/process-your-point-cloud-data-in-python?context_referrer=search_gigs&source=top-bar&ref_ctx_id=396c23f24efc553d7f43e6b5916d20f5&pckg_id=1&pos=6&context_type=auto&funnel=5d55bfba0eca0e3f038a41dd99bc996b&fiverr_choice=true,niravisc92,Germany,5,"Sellar has deep knowledge of open3d libraries. He knows each aspect of the concept and can understand the usage with any domain you require as he being a mechatronic engineer, his skill is excellent and have a good grip on multi-discipline."
data python,/rhass_an/java-javafx-python-tkinter-gui-data-structure-project-oop-erd-uml-developer?context_referrer=search_gigs&source=top-bar&ref_ctx_id=396c23f24efc553d7f43e6b5916d20f5&pckg_id=1&pos=7&context_type=auto&funnel=5d55bfba0eca0e3f038a41dd99bc996b,mercyservices,United States,5,Very kind and fast to reply. Understood exactly what I had needed and got the job done ASAP. Thank you!
data python,/rhass_an/java-javafx-python-tkinter-gui-data-structure-project-oop-erd-uml-developer?context_referrer=search_gigs&source=top-bar&ref_ctx_id=396c23f24efc553d7f43e6b5916d20f5&pckg_id=1&pos=7&context_type=auto&funnel=5d55bfba0eca0e3f038a41dd99bc996b,ike6146,United States,5,Excellent help!
data python,/rhass_an/java-javafx-python-tkinter-gui-data-structure-project-oop-erd-uml-developer?context_referrer=search_gigs&source=top-bar&ref_ctx_id=396c23f24efc553d7f43e6b5916d20f5&pckg_id=1&pos=7&context_type=auto&funnel=5d55bfba0eca0e3f038a41dd99bc996b,fehintolakofoid,United States,5,My tutor was very helpful and very prompt in delivering my assignment!!!
data python,/rhass_an/java-javafx-python-tkinter-gui-data-structure-project-oop-erd-uml-developer?context_referrer=search_gigs&source=top-bar&ref_ctx_id=396c23f24efc553d7f43e6b5916d20f5&pckg_id=1&pos=7&context_type=auto&funnel=5d55bfba0eca0e3f038a41dd99bc996b,ike6146,United States,5,The seller helped me greatly work through issues
data python,/rhass_an/java-javafx-python-tkinter-gui-data-structure-project-oop-erd-uml-developer?context_referrer=search_gigs&source=top-bar&ref_ctx_id=396c23f24efc553d7f43e6b5916d20f5&pckg_id=1&pos=7&context_type=auto&funnel=5d55bfba0eca0e3f038a41dd99bc996b,saytenfi,United States,5,great quality skill
data python,/enliventech/handle-your-machine-learning-projects-using-python-and-r?context_referrer=search_gigs&source=top-bar&ref_ctx_id=396c23f24efc553d7f43e6b5916d20f5&pckg_id=1&pos=8&context_type=auto&funnel=5d55bfba0eca0e3f038a41dd99bc996b&seller_online=true,saurabhsam96216,Australia,5,"If any day on fiverr if there is an award for top performing candidates in data science, these guys would surely be in top 3. Fast delivery, loved how they politely communicate and understand all your requirements. Would recommend them! Best in the business"
data python,/enliventech/handle-your-machine-learning-projects-using-python-and-r?context_referrer=search_gigs&source=top-bar&ref_ctx_id=396c23f24efc553d7f43e6b5916d20f5&pckg_id=1&pos=8&context_type=auto&funnel=5d55bfba0eca0e3f038a41dd99bc996b&seller_online=true,yufei_icy,United States,5,He is really intelligent and knowledgeable. And he delivered the work unbelievably fast as well as reply my message! Meanwhile he is such a patience guy to answer all of my questions. I love this experience. The work quality is high either.
data python,/enliventech/handle-your-machine-learning-projects-using-python-and-r?context_referrer=search_gigs&source=top-bar&ref_ctx_id=396c23f24efc553d7f43e6b5916d20f5&pckg_id=1&pos=8&context_type=auto&funnel=5d55bfba0eca0e3f038a41dd99bc996b&seller_online=true,hala2323,United Kingdom,5,Great service ever  .. seller has a great experience on ML work .. I always deal with and got the services as described .. he most of the time deliver the work before the given time .. So I like that  .. great communication as well .. I ve never felt regret to give my work
data python,/enliventech/handle-your-machine-learning-projects-using-python-and-r?context_referrer=search_gigs&source=top-bar&ref_ctx_id=396c23f24efc553d7f43e6b5916d20f5&pckg_id=1&pos=8&context_type=auto&funnel=5d55bfba0eca0e3f038a41dd99bc996b&seller_online=true,saurabhsam96216,Australia,5,"Seller is master in data science, has a knowledge of data science at its peak, great communication and delivery before deadline, recommended"
data python,/enliventech/handle-your-machine-learning-projects-using-python-and-r?context_referrer=search_gigs&source=top-bar&ref_ctx_id=396c23f24efc553d7f43e6b5916d20f5&pckg_id=1&pos=8&context_type=auto&funnel=5d55bfba0eca0e3f038a41dd99bc996b&seller_online=true,saurabhsam96216,Australia,5,"Without a doubt, I recommend them! They know in and out of data science and handled my projects with ease. Also, kudos to their amazing fast delivery. Would recommend them surely"
machine learning,/coders__hub/artificial-intelligence-data-science-machine-and-deep-learning-in-python?context_referrer=search_gigs&source=top-bar&ref_ctx_id=c397260d85f1e34cc06505d8df991039&pckg_id=1&pos=1&context_type=auto&funnel=a43251d36bffed64602cbaf2a5cef10d,nehasharan2306,India,5,"I found coders__hub one of the greatest to work with. He was very accommodating to all my needs in the project, did a great job in meeting my expectations. He might seem pricey, but he is worth every penny. Will definitely come back for more projects to coders__hub.
Thanks, coders__hub."
machine learning,/coders__hub/artificial-intelligence-data-science-machine-and-deep-learning-in-python?context_referrer=search_gigs&source=top-bar&ref_ctx_id=c397260d85f1e34cc06505d8df991039&pckg_id=1&pos=1&context_type=auto&funnel=a43251d36bffed64602cbaf2a5cef10d,openai_solution,Pakistan,5,Great Experience
machine learning,/coders__hub/artificial-intelligence-data-science-machine-and-deep-learning-in-python?context_referrer=search_gigs&source=top-bar&ref_ctx_id=c397260d85f1e34cc06505d8df991039&pckg_id=1&pos=1&context_type=auto&funnel=a43251d36bffed64602cbaf2a5cef10d,monger47,United Kingdom,5,Delivered within the time and did a really good work
machine learning,/coders__hub/artificial-intelligence-data-science-machine-and-deep-learning-in-python?context_referrer=search_gigs&source=top-bar&ref_ctx_id=c397260d85f1e34cc06505d8df991039&pckg_id=1&pos=1&context_type=auto&funnel=a43251d36bffed64602cbaf2a5cef10d,babakes,Netherlands,5,He is very dedicated to work.
machine learning,/coders__hub/artificial-intelligence-data-science-machine-and-deep-learning-in-python?context_referrer=search_gigs&source=top-bar&ref_ctx_id=c397260d85f1e34cc06505d8df991039&pckg_id=1&pos=1&context_type=auto&funnel=a43251d36bffed64602cbaf2a5cef10d,isarazaleigh,Singapore,5,Excellent work! Delivery exactly as needed. Thank you.
machine learning,/enliventech/handle-your-machine-learning-projects-using-python-and-r?context_referrer=search_gigs&source=top-bar&ref_ctx_id=c397260d85f1e34cc06505d8df991039&pckg_id=1&pos=2&context_type=auto&funnel=a43251d36bffed64602cbaf2a5cef10d&seller_online=true,saurabhsam96216,Australia,5,"If any day on fiverr if there is an award for top performing candidates in data science, these guys would surely be in top 3. Fast delivery, loved how they politely communicate and understand all your requirements. Would recommend them! Best in the business"
machine learning,/enliventech/handle-your-machine-learning-projects-using-python-and-r?context_referrer=search_gigs&source=top-bar&ref_ctx_id=c397260d85f1e34cc06505d8df991039&pckg_id=1&pos=2&context_type=auto&funnel=a43251d36bffed64602cbaf2a5cef10d&seller_online=true,yufei_icy,United States,5,He is really intelligent and knowledgeable. And he delivered the work unbelievably fast as well as reply my message! Meanwhile he is such a patience guy to answer all of my questions. I love this experience. The work quality is high either.
